material_id,pretty_formula
mp-754219,Li3MnO3
mp-755346,Li5BO4
mp-758739,Li5V5O12
mp-759249,Li2Mn2F7
mp-760005,LiV6F13
mp-770681,LiCr10O15
mp-781864,LiCu2F5
mp-861874,LiHoHg2
mp-862492,LiErTl2
mp-867805,LiCa2Ga
mp-9657,LiAsO3
mp-10615,BaLiP
mp-1096624,LiSn2Ir
mp-1105393,Li7(Eu2Bi3)2
mp-1175471,Li9Co7O16
mp-1176613,LiV2F9
mp-1177102,Li5FeS4
mp-1208612,SrLiSi
mp-1211142,Li5IO6
mp-1247358,Li3ZrN2
mp-20265,LiIn2Pt
mp-29344,LiGaCl3
mp-531914,Li3Ti8O16
mp-554442,LiAuF4
mp-568989,Li7NiN4
mp-690551,Li4Mo3O8
mp-706252,LiFe5O8
mp-752938,LiMnF3
mp-753506,LiBiS2
mp-753826,LiCuS
mp-755087,Li3FeF6
mp-760325,Li2Mn2F7
mp-773128,Li10Co4O9
mp-775259,Li2Mn3F8
mp-776027,LiFeF3
mp-776156,LiMnF3
mp-777528,Li3VF6
mp-865860,Li2TmIn
mp-866176,Li2PdAu
mp-1029739,Li6FeN4
mp-1093559,Li2InHg
mp-1222610,Li2MgZn
mp-12681,LiMnTe2
mp-567200,Li2InIr
mp-754085,Li2BiS2
mp-754210,Li6FeS4
mp-755926,Li3CoO3
mp-759125,Li2VF7
mp-764936,Li8(FeO2)5
mp-775760,LiFeF3
mp-865116,LiSmTl2
mp-1029492,Li3CoN2
mp-1080784,LiHoSn2
mp-1095884,LiTaOs2
mp-1097185,LiZn2Co
mp-1097470,LiLaTl2
mp-1174431,Li7Co5O12
mp-1175497,Li9Co7O16
mp-1222687,Li2Cu3Ge
mp-1223160,Li13Zn11Ge12
mp-3887,Li3GaN2
mp-754870,Li2RhO3
mp-756858,LiV3O8
mp-759713,Li8Ti15O32
mp-764889,Li9Fe5O12
mp-766385,Li5V12O32
mp-772941,LiCr2O4
mp-1097486,SrLi2Ca
mp-1173926,Li2MnO3
mp-1173963,Li5Co3O8
mp-1190782,LiYbBi
mp-1211341,Li3FeO6
mp-1222286,LiErS2
mp-1222600,Li2ZnSn
mp-33314,Li3Mn2O4
mp-754095,Li3Cu4F9
mp-755806,Li3Fe5O12
mp-756316,Li3SbS4
mp-766139,Li2V2F7
mp-767137,Li3Sb17S27
mp-8412,LiCeO2
mp-962066,NaLiTe
mp-1096299,Li2HgSb
mp-1174196,Li7Co5O12
mp-1174359,Li4Mn3O7
mp-1185311,LiCrO3
mp-1185387,LiNdO3
mp-1222505,Li8PSe6
mp-1222684,Li2Mg3Si2
mp-531376,Li4Mn3Cl10
mp-531722,Li5Nb6O18
mp-753621,Li5SbS
mp-755718,Li2FeF4
mp-759349,Li4CoO4
mp-762351,Li4Ti7O16
mp-770649,Li5NbO5
mp-780518,Li5(NiO2)4
mp-7874,LiGaGe
mp-975786,Li2TmTl
mp-1093673,LiCaAu2
mp-1100506,Li9Mn7O16
mp-1185422,LiZn2Ag
mp-1185433,LiSc2Pd
mp-1190655,LiBH4
mp-1201040,LiAlAs2
mp-1205739,Li2SnF6
mp-1210747,Li2InPb
mp-1222280,LiInSn
mp-1246778,LiCdN
mp-628616,Na3Li3N2
mp-760827,Li2VF4
mp-764781,Li3(CoO2)4
mp-862549,LiAcTl2
mp-866271,LiNiO2
mp-973343,Li2MgHg
mp-1020012,Li2Ge4O9
mp-1078961,LiTbGe
mp-1177079,Li5Ta12O32
mp-1185324,LiDy2In
mp-1222710,LiV5O10
mp-1245801,LiInN
mp-1246322,LiOsN2
mp-5854,LiGaO2
mp-752898,LiCu3F7
mp-752973,LiMnF4
mp-756816,Li3Fe3O8
mp-757119,LiCu2F5
mp-759319,Li3Fe5O12
mp-770728,Li3CrO4
mp-776122,LiFe2F5
mp-777550,LiFeF4
mp-9752,Li2NbF6
mp-11490,Li2ZnSn
mp-1174722,Li5Mn3O8
mp-1177647,Li3Ni7O12
mp-1211048,Li2Pr5Sn7
mp-1222484,LiMn8O16
mp-1245916,Li2CrN2
mp-14495,Li6ZnO4
mp-2988,Li2GaRh
mp-30392,Li2InAu
mp-756035,LiTi4O8
mp-756173,Li5FeS4
mp-756773,Li(CoO2)2
mp-756718,Li4Bi2O5
mp-767588,LiMnF5
mp-771149,Li4CoO4
mp-772581,LiCr6O11
mp-774736,LiCuS
mp-776770,LiFeF5
mp-862296,LiAlPt2
mp-867905,LiLa2Ru
mp-1174463,Li4Mn3O7
mp-1175492,Li9Co7O16
mp-1185371,LiLu2Au
mp-1188639,Li2SO5
mp-1222996,Li5Yb4Sn5
mp-15521,Ba2LiSi3
mp-5614,Li3BS3
mp-754091,Li2CrO3
mp-755299,LiFeF4
mp-768163,Li7(SbS)2
mp-1002572,LiMnO2
mp-1176792,LiAgF2
mp-25576,Li(MoO2)2
mp-691115,Li4Mn5O12
mp-756168,Li2Nb4O11
mp-7575,LiZnN
mp-766453,Li2Cu4S3
mp-770684,LiCr2O4
mp-771155,Li7Co5O12
mp-1003637,LiMn3O6
mp-1120719,LiSiC2
mp-1222499,LiCo3O4
mp-27454,BaLi2Si
mp-35091,Li31Zr2Sb13
mp-37692,Li3RuO4
mp-631316,Li2GaSb
mp-698647,LiVO2
mp-7020,LiYO2
mp-753244,LiMn2F9
mp-756489,Li6FeS4
mp-757177,Li6CuS4
