material_id,pretty_formula,FullWindow
mp-866088,Hf2CoTc,True
mp-866112,HoNbRu2,True
mp-866126,DyNbRu2,True
mp-866127,LuTaOs2,True
mp-866152,TiBeCo2,True
mp-866213,TiTc2Mo,True
mp-11281,Be2V,True
mp-866288,BeVCo2,True
mp-571438,Be12V,True
mp-867114,TaBeRu2,True
mp-867137,ScVRu2,True
mp-867146,ScNbRu2,True
mp-867271,Be2CoNi,True
mp-1199166,Be17Os3,True
mp-867275,BeVOs2,True
mp-867279,DyPaRu2,True
mp-867327,Hf2TcRu,True
mp-867761,Sc2CoRu,True
mp-867811,TaMnRu2,True
mp-867858,ScUTc2,True
mp-867897,ScTaRu2,True
mp-867901,ScTaTc2,True
mp-867919,ErNbRu2,True
mp-971737,V2OsRu,True
mp-971754,V2ReW,True
mp-972204,V2MoRu,True
mp-975834,MoRu3,True
mp-972205,V2MoOs,True
mp-972209,Ta2TcW,True
mp-972323,TaNbTc2,True
mp-972327,Zr2CoOs,True
mp-1188125,Sm3Ru,True
mp-1104159,Sm5Ru2,True
mp-1102438,SmRu2,True
mp-11277,ScBe5,True
mp-972891,ScBe13,True
mp-1202486,La7Ru3,True
mp-1104417,La5Ru2,True
mp-973809,NdBe13,True
mp-974943,HfZrTc2,True
mp-976039,LuBe13,True
mp-977353,Ta2ReMo,True
mp-12662,Re24Mo5,True
mp-977357,Ta2ReRu,True
mp-977425,Ta2CrRu,True
mp-2385,TaCr2,True
mp-977534,ZrNbTc2,True
mp-977549,Zr2OsRu,True
mp-977552,Be3Tc,True
mp-979259,V2ReMo,True
mp-979267,Ta2FeMo,True
mp-980206,TmScRu2,True
mp-1828,ThOs2,True
mp-569819,Th7Os3,True
mp-981377,V2ReTc,True
mp-1220316,NbW,True
mp-982725,Nb2RuW,True
mp-983312,TmLuRu2,True
mp-983362,Hf2FeTc,True
mp-1139,Co3Mo,True
mp-1005986,Zr9CoMo4,True
mp-10172,Na,True
mp-1102030,YTc2,True
mp-1102035,SmRe2,True
mp-1102210,DyRe2,True
mp-1102233,TbTc2,True
mp-2665,PrRu2,True
mp-1197932,Pr7Ru3,True
mp-1104937,Pr5Ru2,True
mp-1105741,Pr3Ru,True
mp-1179656,Rb,True
mp-1183732,CeTh3,True
mp-1184074,DyTmRu2,True
mp-1184103,DyThRu2,True
mp-1184151,Cs,True
mp-11449,HfMn2,True
mp-1184602,Hf2MnCo,True
mp-1184843,HoPaTc2,True
mp-1101968,HoTc2,True
mp-1186206,Nb2MoRu,True
mp-1186772,Ta2CrRe,True
mp-567276,TaV2,True
mp-1187201,Ta2VRe,True
mp-1187211,Ta2RuW,True
mp-1187212,Ta2ReTc,True
mp-1187213,Ta2ReOs,True
mp-1187420,Ti2MoOs,True
mp-1187461,Ti2VOs,True
mp-1187511,TiRe2Mo,True
mp-1188046,ZrPaTc2,True
mp-1189967,Pr3Os,True
mp-567339,PrOs2,True
mp-1193251,LaBe13,True
mp-1193529,PrBe13,True
mp-1194288,PaBe13,True
mp-1207415,Zr6Be15Co8,True
mp-2544,Zr2Be17,True
mp-11283,ZrBe5,True
mp-30445,ZrBe13,True
mp-1207425,Zr6Be15Ni8,True
mp-1215217,ZrNbCr4,True
mp-903,ZrCr2,True
mp-1215517,Zr2MnFe3,True
mp-2116,ZrMn2,True
mp-1215554,Zr2FeCo3,True
mp-1215627,Zr2VRe3,True
mp-12109,ZrRe2,True
mp-1374,Zr5Re24,True
mp-574458,Zr21Re25,True
mp-1215709,YZrFe4,True
mp-1216057,Y2NiRu3,True
mp-1216066,Y2CoRu3,True
mp-1217247,Ti4CoNi,True
mp-1217473,TbHoFe4,True
mp-30634,HoFe3,True
mp-2584,TbFe3,True
mp-1217482,TbHoCo4,True
mp-18014,Th7Fe3,True
mp-1217496,ThScFe6,True
mp-30639,Th2Fe7,True
mp-1217710,Tb2FeCo3,True
mp-1217902,TaNbMo,True
mp-1217923,TaNi6Mo,True
mp-1217983,TaCo6Mo,True
mp-1217985,Ta2MnV3,True
mp-1219116,SmHo3Ni4,True
mp-1219716,PrNd,True
mp-1220026,PrErCo17,True
mp-1220335,NbMoW,True
mp-1220374,NbVCr,True
mp-1222913,LaCeRu4,True
mp-607,CeRu2,True
mp-570369,Ce16Ru9,True
mp-570629,Ce4Ru3,True
mp-573855,La7Ni3,True
mp-21188,CeNi,True
mp-1064719,LaNi,True
mp-580354,CeNi3,True
mp-582055,La7Ni16,True
mp-1223428,LaCeNi10,True
mp-1910,CeNi5,True
mp-2317,LaNi5,True
mp-1204381,Ce2Ni7,True
mp-1654,CeNi2,True
mp-1679,La2Ni7,True
mp-1229288,Ce15Ni32,True
mp-1224067,HfZrW4,True
mp-1224193,HfZrMo4,True
mp-1224937,GdYCo4,True
mp-646392,Dy3Co,True
mp-2551,DyCo5,True
mp-1225366,Dy2FeCo3,True
mp-2628,DyCo2,True
mp-573622,Dy12Co7,True
mp-569783,ErFe3,True
mp-1225620,ErFeCo,True
mp-1226473,CeYFe4,True
mp-1102302,CeOs2,True
mp-1226566,CeOsRu,True
mp-1226767,Ce2CoRu3,True
mp-1112,CeCo2,True
mp-1226785,Ce2NiRu3,True
mp-1677,Be2Mo,True
mp-1475,Be12Mo,True
mp-1659,ThRe2,True
mp-1709,U2Ti,True
mp-20656,DyMn12,True
mp-2080,SrBe13,True
mp-1187073,Sr,True
mp-337,PuBe13,True
mp-570923,YRe2,True
mp-571183,TmFe2,True
mp-639789,Fe2Re3,True
mp-784631,CrNi2,True
mp-819,HfCr2,True
mp-861908,TaTiRu2,True
mp-861912,TaTiTc2,True
mp-861983,Ti2MnFe,True
mp-862424,Sc2TcNi,True
mp-11558,Sc5Re24,True
mp-11557,ScRe2,True
mp-862609,ScReTc2,True
mp-862699,ScTaOs2,True
mp-862776,TmPaOs2,True
mp-862831,PaTiTc2,True
mp-863717,Pm2NiRu,True
mp-863734,ErPaTc2,True
mp-1095604,ErTc2,True
mp-864639,Ta2NbOs,True
mp-864655,PaCo3,True
mp-864670,Ta2VOs,True
mp-864782,Ta2MoRu,True
mp-864926,HfPaTc2,True
mp-864983,MnVRu2,True
mp-12659,Mn2Nb,True
mp-864992,MnNbRu2,True
mp-865001,HfScOs2,True
mp-865025,HfTaRe2,True
mp-865030,HfScRu2,True
mp-865038,HfTaTc2,True
mp-865094,HfNbTc2,True
