material_id,pretty_formula
mp-574,Ta2Co
mp-1218015,TaCoNi2
mp-7851,TaCo3
mp-1218179,TaCo
mp-1218003,TaAl2Ni9
mp-1218041,TaAlNi6
mp-1218087,Ta3Mn8Al
mp-867120,TaMn2Al
mp-567276,TaV2
mp-7088,Ta2C
mp-1086,TaC
mp-1585,V3Co
mp-542614,VCo3
mp-1218094,Ta6V3Co3C2
mp-1219090,SmDyNi2
mp-1219097,SmErNi2
mp-1219263,Sm6Al3Fe11
mp-1219228,Sm(Al3Fe)3
mp-1105621,Pr2Co17
mp-1219785,PrSmCo17
mp-862762,Pr3Co
mp-1104821,Pr5Co2
mp-1824,NdNi5
mp-1095561,NdNi3
mp-11852,NdCu2
mp-999339,NdNi
mp-1188200,Nd3Ni
mp-13392,NdCu
mp-1140,NdCu5
mp-1220196,Nd4Cu3Ni
mp-1220204,NdCuNi4
mp-4813,NbAlNi2
mp-1220476,NbAl2Ni9
mp-1221748,Mn8Nb3Al
mp-12659,Mn2Nb
mp-1210893,Lu(Al5Fe)2
mp-1222342,Lu2Al3Fe
mp-2463,LuFe2
mp-11037,Lu(Al2Fe)4
mp-1222470,LuAl7Fe5
mp-1222942,LaCu3Ni2
mp-1222916,LaCu2Ni3
mp-1222960,LaCuNi4
mp-1184724,Ho2CoRu
mp-622565,Ho3Co
mp-1223854,HoCoRu
mp-2435,HoCo5
mp-2396,HoCo2
mp-30969,Ho12Co7
mp-2754,Hf2Fe
mp-1184648,HfZrFe2
mp-1224188,HfZrFe4
mp-1191401,HfFe2
mp-21075,HfC
mp-1224285,HfTaC2
mp-1224446,Hf3TaFe8
mp-1218218,TaFe
mp-568077,TaFe2
mp-1224902,GdErAl6
mp-1225043,DyYFe4
mp-571253,Er(Al3Ni)3
mp-31183,ErAl4Ni
mp-31182,ErAl2Ni
mp-1225548,ErAlNi4
mp-17141,Er3(AlNi3)2
mp-13490,ErAl3Ni2
mp-1068244,Er2AlNi2
mp-1078826,ErAlNi
mp-16486,Ce(Al2Fe)4
mp-607077,Ce(Al4Fe)2
mp-1226839,Ce2AlFe3
mp-11317,CeFe5
mp-1193938,Ce(Al5Fe)2
mp-1227272,Be4AlFe
mp-2225,Be2Fe
mp-983590,Be3Fe
mp-4689,Al7FeCu2
mp-1228719,Al37(Fe6Cu)2
mp-1228914,Al4CrNi15
mp-784631,CrNi2
mp-12789,Yb(Al5Fe)2
mp-13264,Sm2Mo2C3
mp-1552,Mo2C
mp-13501,ErCoC2
mp-30970,Er12Co7
mp-411,ErCo3
mp-8475,ErCoC
mp-537,ErCo2
mp-13502,TmCoC2
mp-632,TmCo2
mp-1217007,Tm4Co3
mp-19754,TmCoC
mp-1388,DyRh2
mp-232,DyRh
mp-15856,DyRh3C
mp-1105786,Dy7Rh3
mp-1205201,Dy3Rh2
mp-16504,HoAl4Ni
mp-16503,HoAl2Ni
mp-1553,HoNi5
mp-1223899,HoAlNi4
mp-30791,Ho3(AlNi3)2
mp-2042,HoNi3
mp-673,HoNi2
mp-11871,HoNi
mp-2909,HoAlNi
mp-1212127,HoAl3Ni2
mp-1080523,Ho3Ni2
mp-4656,Y(Al2Fe)4
mp-16744,Y(Al5Fe)2
mp-1228194,Al6CoCu3
mp-17017,Al12Co4Cu
mp-17856,Al7CoCu2
mp-1095601,YbCo3
mp-18367,Yb(Al4Co)2
mp-1112,CeCo2
mp-20753,CeCoC2
mp-20799,Er2ReC2
mp-1102143,ErRe2
mp-1213155,Er5Re2C7
mp-20111,EuAl2
mp-582799,EuAl4
mp-21407,EuAl9Co2
mp-21536,Ni2Mo4C
mp-30052,Ni6Mo6C
mp-22561,Pr2ReC2
mp-1199582,Pr12(ReC3)5
mp-683,Pr2C3
mp-22793,AlFe3C
mp-1206911,ErRu3C
mp-28472,Er10Ru10C19
mp-28767,Sc5Re2C7
mp-11558,Sc5Re24
