material_id,pretty_formula
mp-542122,Ba3LiRu2O9
mp-542207,Ba3LiOs2O9
mp-543044,BaLiAlF6
mp-552307,Li2Co(WO4)2
mp-552663,LiScAs2O7
mp-553926,NaLiB4O7
mp-553962,Rb2LiNbS4
mp-554028,Na5LiMn2O8
mp-554076,BaLiBS3
mp-554131,SrLiCoF6
mp-554752,RbLi7(SiO4)2
mp-554804,Li2MnP2O7
mp-554837,Ba3LiIr2O9
mp-554917,LiSn2(PO4)3
mp-555082,CsLi5(BO3)2
mp-555206,KLiCrO4
mp-555232,LiU4P3O20
mp-555743,LiZnPO4
mp-555965,Li2ZnSn3O8
mp-555979,Li2Pr(NO3)5
mp-556085,Rb2LiTaS4
mp-556209,RbLiMoO4
mp-556531,LiSi2BO6
mp-556655,Li2AlBO4
mp-556792,LiCaCrF6
mp-556902,KLi4NbO5
mp-557104,LiAlB2O5
mp-557177,Li2Al(BO2)5
mp-557268,KLi4AlO4
mp-557293,Li2CdSiO4
mp-557309,Na3LiWO5
mp-557467,Li4Ca(BO3)2
mp-557473,K5LiGe2O7
mp-557632,K2LiBO3
mp-557652,Li3Mo3P3O17
mp-557717,Li3Nd3(WO6)2
mp-557798,K5Li2NdF10
mp-557816,Ba5Li2(WO5)3
mp-557892,BaLi(BS2)3
mp-558045,NaLi2PO4
mp-558054,SrLi2Ta2O7
mp-558083,BaLi2Ti6O14
mp-558102,KLiSi2O5
mp-558105,LiB6O9F
mp-558219,SrLi(BS2)3
mp-558310,BaLi2SiO4
mp-558455,Na4Li5(BO3)3
mp-558483,K4LiIO6
mp-558555,LiFe(SeO3)2
mp-558619,Li2Ti6PbO14
mp-558628,KLi2BO3
mp-558815,Rb2LiVS4
mp-558910,Li2U3(PO5)4
mp-558917,LiMoIO6
mp-558941,LiYSiO4
mp-559052,LiNb3(Bi2O7)2
mp-559106,KLi3PbO4
mp-559129,Li3Er(NO3)6
mp-559142,KLi(PO3)2
mp-559238,CsLi2BS3
mp-559240,Li2MnSiO4
mp-559277,SrLiFeF6
mp-559533,NaLiCO3
mp-559539,Li2U3P2O15
mp-559706,Li3Gd(BO3)2
mp-559719,LiPr(SO4)2
mp-559814,Li5SbS3I2
mp-559904,NaLi3SiO4
mp-559938,LiV3(TeO6)2
mp-560157,LiMgVO4
mp-560297,LiTaSiO5
mp-560465,K11LiMn4O16
mp-560518,RbLi2Be2F7
mp-560555,Li8Bi2PdO10
mp-560605,LiLa4AuO8
mp-560667,CsLi(PO3)2
mp-560739,K3Li3TeO6
mp-560793,Li2U(MoO5)2
mp-560866,LiLa(PO3)4
mp-560949,BaLiCrF6
mp-561011,Li2Ta2(OF2)3
mp-561254,NaLi3GeO4
mp-561288,K3LiIrO4
mp-561474,K3LiSiO4
mp-561778,CsLiCrO4
mp-562137,KLiCO3
mp-562404,Li2Co3(SeO3)4
mp-567219,Li4Ca3(SiN3)2
mp-567371,Sr3Li4(GeN3)2
mp-567628,Rb2LiDyBr6
mp-567643,Ba12Na15Li8N6
mp-567652,Cs2LiYCl6
mp-568322,Sr3Li3(NiN)4
mp-569001,Sr2LiCoN2
mp-569112,Li3CaMnN3
mp-569282,LiCa10MgSb9
mp-569396,BaLi2(MgGe)2
mp-570379,Cs2LiLuCl6
mp-570771,BaLi2(MgSi)2
mp-570850,LiCa2InGe2
mp-570931,SrLi3MnN3
mp-570948,LiCaGaN2
mp-571527,Cs2LiInCl6
mp-573030,Cs2LiNbS4
mp-581285,LiGd6B3O14
mp-5990,CsLi(B3O5)2
